time,incident_id,type,status,rpcMs,memoryMB,portPID,restartCount,configValid,logErrors,bonjourIssue,issues
2026-04-12T12:12:01.180Z,INC-20260412-001,fix,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:36;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T12:42:00.762Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:37;skills_skip:1
2026-04-12T12:42:00.929Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:37;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 37次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T12:42:01.009Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:37;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T12:42:01.102Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:37;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T12:42:01.207Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:37;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T12:53:04.308Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:37;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 37次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T12:53:17.618Z,INC-20260412-001,check,healthy,2,893.4,8016,1163,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2
2026-04-12T13:11:49.566Z,INC-20260412-001,check,critical,1,0,,15,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2
2026-04-12T13:11:50.196Z,INC-20260412-001,diagnose,critical,1,0,,15,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,critical:PORT_DOWN:Port 18789 not listening;warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 38次;warning:SKILLS_SKIP:Skills skipping: 2次,PORT_DOWN;FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T13:11:50.301Z,INC-20260412-001,fix,critical,1,0,,15,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T13:11:50.377Z,INC-20260412-001,fix,critical,1,0,,15,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T13:11:50.455Z,INC-20260412-001,fix,critical,1,0,,15,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T13:12:00.740Z,INC-20260412-001,check,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2
2026-04-12T13:12:00.894Z,INC-20260412-001,diagnose,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,critical:PORT_DOWN:Port 18789 not listening;warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 38次;warning:SKILLS_SKIP:Skills skipping: 2次,PORT_DOWN;FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T13:12:00.973Z,INC-20260412-001,fix,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T13:12:01.054Z,INC-20260412-001,fix,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T13:12:01.132Z,INC-20260412-001,fix,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T13:42:00.778Z,INC-20260412-001,check,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2
2026-04-12T13:42:00.952Z,INC-20260412-001,diagnose,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,critical:PORT_DOWN:Port 18789 not listening;warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 38次;warning:SKILLS_SKIP:Skills skipping: 2次,PORT_DOWN;FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T13:42:01.045Z,INC-20260412-001,fix,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T13:42:01.141Z,INC-20260412-001,fix,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T13:42:01.248Z,INC-20260412-001,fix,critical,1,,,,true,0,false,feishu_400:53;skills_skip:38;skills_skip:2,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T14:12:00.756Z,INC-20260412-001,check,critical,1,,,,true,0,false,
2026-04-12T14:12:00.876Z,INC-20260412-001,diagnose,critical,1,,,,true,0,false,,critical:PORT_DOWN:Port 18789 not listening,PORT_DOWN,,
2026-04-12T14:12:00.997Z,INC-20260412-001,fix,critical,1,,,,true,0,false,,PORT_DOWN,A:清理端口占用 + PM2 restart,failed
2026-04-12T14:42:00.869Z,INC-20260412-001,check,healthy,1,,20852,,true,0,false,
2026-04-12T14:42:01.354Z,INC-20260412-001,fix,healthy,1,,20852,,true,0,false,,PORT_DOWN,A:清理端口占用 + PM2 restart,failed
2026-04-12T15:12:01.005Z,INC-20260412-001,check,healthy,1,,21308,,true,0,false,
2026-04-12T15:12:01.492Z,INC-20260412-001,fix,healthy,1,,21308,,true,0,false,,PORT_DOWN,A:清理端口占用 + PM2 restart,failed
